1	2.921415116986366	0.01557838031774731	-2.0876354062481354e-06
2	2.9617052809856244	0.012201243930588924	-1.2681330136599968e-06
3	2.78470892920713	0.014262492798108492	-1.7800488647412238e-06
4	2.9379444617718384	0.013290639392030327	-1.5181602629644893e-06
5	2.930895233432701	0.013238783894348499	-1.5056085971237648e-06
6	2.97181631393134	0.015382863269037313	-2.0360659595314303e-06
7	2.939473635311092	0.014315704833613234	-1.7708547657690273e-06
8	2.9841929177119217	0.013061357890328078	-1.4633988207068428e-06
9	2.948574606569605	0.013376012395101122	-1.5058266746577607e-06
10	2.9418524725864224	0.01393786757264685	-1.6363594100540323e-06
11	2.94179969577373	0.010758684932905214	-9.888755375489378e-07
12	2.8648815947020667	0.012248278786379102	-1.2892763016463048e-06
13	2.948087018130792	0.011785679276318609	-1.190512140822671e-06
14	2.941247812715698	0.011126250559603694	-1.0581881605673098e-06
15	2.9115903735326585	0.014918849388046043	-1.932793429243555e-06
16	2.977269014874099	0.01234999962804903	-1.3158015660802292e-06
17	2.928222891236204	0.011251487213127147	-1.0889378240807047e-06
18	2.9193856017977193	0.012877808462598145	-1.4298818942436779e-06
19	2.929375450361717	0.013200342831005367	-1.5033362503567386e-06
20	2.9181545674003955	0.011611491235666955	-1.1528757691547759e-06
21	2.9194618818016043	0.014059988926186545	-1.71602232965817e-06
22	2.9291664262526247	0.013209780985270177	-1.5082579969333927e-06
23	2.9180352920785815	0.01170866058999795	-1.1674899974459155e-06
24	2.972269353369539	0.01510877882569808	-1.989367745868015e-06
25	2.941572852545007	0.014173776064651205	-1.755359742090059e-06
26	2.9372756732434615	0.01424586823315799	-1.750812111692578e-06

